id,_img_recruit,_img_recruit_back,_img_1,_img_1_back,_img_2,_img_2_back,_img_3,_img_3_back,_img_4,_img_4_back,_img_5,_img_5_back,type,subtype,size,slots,cost,orders,source,box,faction,platoon,img_recruit,img_recruit_back,img_1,img_1_back,img_2,img_2_back,img_3,img_3_back,img_4,img_4_back,img_5,img_5_back
HoN-v1-army-box-us-us-generic-sticky_bomb_option,,,,,,,,,,,,,gear,1,1,N/A,10,0,HoN-v1,army-box-us,US,generic,res/HoN-v1/army-box-us/us/generic/sticky_bomb_option.png,res/HoN-v1/army-box-us/us/generic/sticky_bomb_option.png,res/HoN-v1/army-box-us/us/generic/sticky_bomb_option.png,res/HoN-v1/army-box-us/us/generic/sticky_bomb_option.png,,,,,,,,
HoN-v1-d-day-us-generic-heroic-option,,,,,,,,,,,,,gear,1,1,N/A,30,0,HoN-v1,d-day,US,generic,res/HoN-v1/d-day/us/generic/heroic-option.png,res/HoN-v1/d-day/us/generic/heroic-option.png,res/HoN-v1/d-day/us/generic/heroic-option.png,res/HoN-v1/d-day/us/generic/heroic-option.png,,,,,,,,
HoN-v1-hon-core-us-gears-ammo_option,,,,,,,,,,,,,gear,1,1,N/A,10,0,HoN-v1,hon-core,US,generic,res/HoN-v1/hon-core/us/generic/ammo_option.png,res/HoN-v1/hon-core/us/generic/ammo_option.png,res/HoN-v1/hon-core/us/generic/ammo_option.png,res/HoN-v1/hon-core/us/generic/ammo_option.png,,,,,,,,
1849302001345628439F0687721AE5176782EE59421A1DDA7BEAEFFD74F,,,,,,,,,,,,,gear,1,1,N/A,5,0,HoN-v1,hon-core,US,generic,res/HoN-v1/hon-core/us/generic/grenade_option.png,res/HoN-v1/hon-core/us/generic/grenade_option.png,res/HoN-v1/hon-core/us/generic/grenade_option.png,res/HoN-v1/hon-core/us/generic/grenade_option.png,,,,,,,,
HoN-v1-hon-core-us-gears-hedgerow_cutter_option,,,,,,,,,,,,,gear,1,1,N/A,5,0,HoN-v1,hon-core,US,generic,res/HoN-v1/hon-core/us/generic/hedgerow_cutter_option.png,res/HoN-v1/hon-core/us/generic/hedgerow_cutter_option.png,res/HoN-v1/hon-core/us/generic/hedgerow_cutter_option.png,res/HoN-v1/hon-core/us/generic/hedgerow_cutter_option.png,,,,,,,,
HoN-v1-hon-core-us-gears-rifle_grenade_option,,,,,,,,,,,,,gear,1,1,N/A,10,0,HoN-v1,hon-core,US,generic,res/HoN-v1/hon-core/us/generic/rifle_grenade_option.png,res/HoN-v1/hon-core/us/generic/rifle_grenade_option.png,res/HoN-v1/hon-core/us/generic/rifle_grenade_option.png,res/HoN-v1/hon-core/us/generic/rifle_grenade_option.png,,,,,,,,
18493020013456283812047775B2DF4518E944A7801B5D490FE76B3B53E,,,,,,,,,,,,,gear,1,1,N/A,15,0,HoN-v1,hon-core,US,generic,res/HoN-v1/hon-core/us/generic/veteran_option.png,res/HoN-v1/hon-core/us/generic/veteran_option.png,res/HoN-v1/hon-core/us/generic/veteran_option.png,res/HoN-v1/hon-core/us/generic/veteran_option.png,,,,,,,,
HoN-v1-extra-units-us-_-ge-us-generic-m8-scout-option_a,,,,,,,,,,,,,ft-vehicle,2,2,N/A,50,0,HoN-v1,extra-units-us-_-ge,US,generic,res/HoN-v1/extra-units-us-_-ge/us/generic/m8-scout-option_a.png,res/HoN-v1/extra-units-us-_-ge/us/generic/m8-scout-option_b.png,res/HoN-v1/extra-units-us-_-ge/us/generic/m8-scout_a.png,res/HoN-v1/extra-units-us-_-ge/us/generic/m8-scout_b.png,,,,,,,,
HoN-v1-hon-core-us-extra-units-m5_stuart_option_a,,,,,,,,,,,,,ft-vehicle,2,2,N/A,50,0,HoN-v1,hon-core,US,generic,res/HoN-v1/hon-core/us/generic/m5_stuart_option_a.png,res/HoN-v1/hon-core/us/generic/m5_stuart_option_b.png,res/HoN-v1/hon-core/us/generic/m5_stuart_a.png,res/HoN-v1/hon-core/us/generic/m5_stuart_b.png,,,,,,,,
HoN-v1-hon-core-us-extra-units-sherman_m4_option_a,,,,,,,,,,,,,ft-vehicle,2,2,N/A,60,0,HoN-v1,hon-core,US,generic,res/HoN-v1/hon-core/us/generic/sherman_m4_option_a.png,res/HoN-v1/hon-core/us/generic/sherman_m4_option_b.png,res/HoN-v1/hon-core/us/generic/sherman_m4_a.png,res/HoN-v1/hon-core/us/generic/sherman_m4_b.png,,,,,,,,
HoN-v1-miller_s-rangers-us-millers-rangers-recruitment-tile-doc_a,,,,,,,,,,,,,rc-hero,0,N/A,0,20,0,HoN-v1,miller_s-rangers,US,millers-rangers,res/HoN-v1/miller_s-rangers/us/millers-rangers/recruitment-tile-doc_a.png,res/HoN-v1/miller_s-rangers/us/millers-rangers/recruitment-tile-doc_b.png,res/HoN-v1/miller_s-rangers/us/millers-rangers/doc_a.png,res/HoN-v1/miller_s-rangers/us/millers-rangers/doc_b.png,,,,,,,,
HoN-v1-miller_s-rangers-us-millers-rangers-recruitment-tile-jackson_a,,,,,,,,,,,,,rc-hero,0,N/A,0,20,0,HoN-v1,miller_s-rangers,US,millers-rangers,res/HoN-v1/miller_s-rangers/us/millers-rangers/recruitment-tile-jackson_a.png,res/HoN-v1/miller_s-rangers/us/millers-rangers/recruitment-tile-jackson_b.png,res/HoN-v1/miller_s-rangers/us/millers-rangers/jackson_a.png,res/HoN-v1/miller_s-rangers/us/millers-rangers/jackson_b.png,,,,,,,,
HoN-v1-miller_s-rangers-us-millers-rangers-30cal-option_a,,,,,,,,,,,,,ft-inf,1,1,N/A,15,0,HoN-v1,miller_s-rangers,US,millers-rangers,res/HoN-v1/miller_s-rangers/us/millers-rangers/30cal-option_a.png,res/HoN-v1/miller_s-rangers/us/millers-rangers/30cal-option_b.png,res/HoN-v1/us-rangers/us/us-rangers/30-cal_a.png,res/HoN-v1/us-rangers/us/us-rangers/30-cal_b.png,,,,,,,,
HoN-v1-miller_s-rangers-us-millers-rangers-bazooka-option_a,,,,,,,,,,,,,ft-inf,1,1,N/A,15,0,HoN-v1,miller_s-rangers,US,millers-rangers,res/HoN-v1/miller_s-rangers/us/millers-rangers/bazooka-option_a.png,res/HoN-v1/miller_s-rangers/us/millers-rangers/bazooka-option_b.png,res/HoN-v1/us-rangers/us/us-rangers/bazooka.png,help,,,,,,,,
HoN-v1-miller_s-rangers-us-millers-rangers-courageous-option,,,,,,,,,,,,,gear,1,1,N/A,10,0,HoN-v1,miller_s-rangers,US,millers-rangers,res/HoN-v1/miller_s-rangers/us/millers-rangers/courageous-option.png,res/HoN-v1/miller_s-rangers/us/millers-rangers/courageous-option.png,res/HoN-v1/miller_s-rangers/us/millers-rangers/courageous-option.png,res/HoN-v1/miller_s-rangers/us/millers-rangers/courageous-option.png,,,,,,,,
HoN-v1-miller_s-rangers-us-millers-rangers-infiltrated-option,,,,,,,,,,,,,gear,1,1,N/A,10,0,HoN-v1,miller_s-rangers,US,millers-rangers,res/HoN-v1/miller_s-rangers/us/millers-rangers/infiltrated-option.png,res/HoN-v1/miller_s-rangers/us/millers-rangers/infiltrated-option.png,res/HoN-v1/miller_s-rangers/us/millers-rangers/infiltrated-unit-a_a.png,res/HoN-v1/miller_s-rangers/us/millers-rangers/infiltrated-unit-a_b.png,res/HoN-v1/miller_s-rangers/us/millers-rangers/infiltrated-unit-b_a.png,res/HoN-v1/miller_s-rangers/us/millers-rangers/infiltrated-unit-b_b.png,,,,,,
HoN-v1-miller_s-rangers-us-millers-rangers-recruitment-tile_a,,,,,,,,,,,,,rc-plat,D1-M1-0-M2,N/A,D1-M1-0-M2,85,2,HoN-v1,miller_s-rangers,US,millers-rangers,res/HoN-v1/miller_s-rangers/us/millers-rangers/recruitment-tile_a.png,res/HoN-v1/miller_s-rangers/us/millers-rangers/recruitment-tile_b.png,res/HoN-v1/miller_s-rangers/us/millers-rangers/miller_a.png,res/HoN-v1/miller_s-rangers/us/millers-rangers/miller_b.png,res/HoN-v1/miller_s-rangers/us/millers-rangers/recon_a.png,res/HoN-v1/miller_s-rangers/us/millers-rangers/recon_b.png,res/HoN-v1/us-rangers/us/us-rangers/fire-team_a.png,res/HoN-v1/us-rangers/us/us-rangers/fire-team_b.png,res/HoN-v1/us-rangers/us/us-rangers/support-team_a.png,res/HoN-v1/us-rangers/us/us-rangers/support-team_b.png,,
HoN-v1-army-box-us-us-recon-platoon-recruitment-tile-kowalski_a,,,,,,,,,,,,,rc-hero,0,N/A,0,15,0,HoN-v1,army-box-us,US,recon-platoon,res/HoN-v1/army-box-us/us/recon-platoon/recruitment-tile-kowalski_a.png,res/HoN-v1/army-box-us/us/recon-platoon/recruitment-tile-kowalski_b.png,res/HoN-v1/army-box-us/us/recon-platoon/kowalski_a.png,res/HoN-v1/army-box-us/us/recon-platoon/kowalski_b.png,,,,,,,,
HoN-v1-army-box-us-us-recon-platoon-option-recon-m20_a,,,,,,,,,,,,,ft-vehicle,1,1,N/A,25,0,HoN-v1,army-box-us,US,recon-platoon,res/HoN-v1/army-box-us/us/recon-platoon/option-recon-m20_a.png,res/HoN-v1/army-box-us/us/recon-platoon/option-recon-m20_b.png,res/HoN-v1/army-box-us/us/recon-platoon/willys-50-cal_a.png,res/HoN-v1/army-box-us/us/recon-platoon/willys-50-cal_b.png,,,,,,,,
HoN-v1-army-box-us-us-recon-platoon-option-tricky,,,,,,,,,,,,,gear,1,1,N/A,5,0,HoN-v1,army-box-us,US,recon-platoon,res/HoN-v1/army-box-us/us/recon-platoon/option-tricky.png,res/HoN-v1/army-box-us/us/recon-platoon/option-tricky.png,res/HoN-v1/army-box-us/us/recon-platoon/tricky_a.png,res/HoN-v1/army-box-us/us/recon-platoon/tricky_b.png,res/HoN-v1/army-box-us/us/recon-platoon/tricky_a.png,res/HoN-v1/army-box-us/us/recon-platoon/tricky_b.png,,,,,,
HoN-v1-army-box-us-us-recon-platoon-option-recon-bar_a,,,,,,,,,,,,,ft-inf,2,2,N/A,25,0,HoN-v1,army-box-us,US,recon-platoon,res/HoN-v1/army-box-us/us/recon-platoon/option-recon-bar_a.png,res/HoN-v1/army-box-us/us/recon-platoon/option-recon-bar_b.png,res/HoN-v1/army-box-us/us/recon-platoon/scout-team_a.png,res/HoN-v1/army-box-us/us/recon-platoon/scout-team_b.png,res/HoN-v1/army-box-us/us/recon-platoon/scout-bar_a.png,res/HoN-v1/army-box-us/us/recon-platoon/scout-bar_b.png,,,,,,
HoN-v1-army-box-us-us-recon-platoon-option-recon-bazooka_a,,,,,,,,,,,,,ft-inf,2,2,N/A,30,0,HoN-v1,army-box-us,US,recon-platoon,res/HoN-v1/army-box-us/us/recon-platoon/option-recon-bazooka_a.png,res/HoN-v1/army-box-us/us/recon-platoon/option-recon-bazooka_b.png,res/HoN-v1/army-box-us/us/recon-platoon/scout-team_a.png,res/HoN-v1/army-box-us/us/recon-platoon/scout-team_b.png,res/HoN-v1/army-box-us/us/recon-platoon/scout-bazooka_a.png,res/HoN-v1/army-box-us/us/weapon-platoon/brady_b.png,,,,,,
HoN-v1-army-box-us-us-recon-platoon-recruitment-tile-recon-squadron_a,,,,,,,,,,,,,rc-plat,D1-D1-0-D2,N/A,D1-D1-0-D2,60,1,HoN-v1,army-box-us,US,recon-platoon,res/HoN-v1/army-box-us/us/recon-platoon/recruitment-tile-recon-squadron_a.png,res/HoN-v1/army-box-us/us/recon-platoon/recruitment-tile-recon-squadron_b.png,res/HoN-v1/army-box-us/us/recon-platoon/ridley_a.png,res/HoN-v1/army-box-us/us/recon-platoon/ridley_b.png,res/HoN-v1/army-box-us/us/recon-platoon/scout-team_a.png,res/HoN-v1/army-box-us/us/recon-platoon/scout-team_b.png,res/HoN-v1/army-box-us/us/recon-platoon/armored-utility-car-m20_a.png,res/HoN-v1/army-box-us/us/recon-platoon/armored-utility-car-m20_b.png,,,,
HoN-v1-hon-core-us-rifle-platoon-22nd-bazooka_squad_option_a,,,,,,,,,,,,,ft-inf,2,2,N/A,55,0,HoN-v1,hon-core,US,rifle-platoon-22nd,res/HoN-v1/hon-core/us/rifle-platoon-22nd/bazooka_squad_option_a.png,res/HoN-v1/hon-core/us/rifle-platoon-22nd/bazooka_squad_option_b.png,res/HoN-v1/hon-core/us/rifle-platoon-22nd/fire_team_a.png,res/HoN-v1/hon-core/us/rifle-platoon-22nd/fire_team_b.png,res/HoN-v1/hon-core/us/rifle-platoon-22nd/support_team_a.png,res/HoN-v1/hon-core/us/rifle-platoon-22nd/support_team_b.png,res/HoN-v1/hon-core/us/rifle-platoon-22nd/bazooka_a.png,res/HoN-v1/hon-core/us/rifle-platoon-22nd/bazooka_b.png,,,,
HoN-v1-hon-core-us-rifle-platoon-22nd-rifle_squad_option_a,,,,,,,,,,,,,ft-inf,2,2,N/A,50,0,HoN-v1,hon-core,US,rifle-platoon-22nd,res/HoN-v1/hon-core/us/rifle-platoon-22nd/rifle_squad_option_a.png,res/HoN-v1/hon-core/us/rifle-platoon-22nd/rifle_squad_option_b.png,res/HoN-v1/hon-core/us/rifle-platoon-22nd/recon_team_a.png,res/HoN-v1/hon-core/us/rifle-platoon-22nd/recon_team_b.png,res/HoN-v1/hon-core/us/rifle-platoon-22nd/fire_team_a.png,res/HoN-v1/hon-core/us/rifle-platoon-22nd/fire_team_b.png,res/HoN-v1/hon-core/us/rifle-platoon-22nd/support_team_a.png,res/HoN-v1/hon-core/us/rifle-platoon-22nd/support_team_b.png,,,,
HoN-v1-hon-core-us-rifle-platoon-22nd-mechanized_option_a,,,,,,,,,,,,,ft-vehicle,2,2,N/A,60,0,HoN-v1,hon-core,US,rifle-platoon-22nd,res/HoN-v1/hon-core/us/rifle-platoon-22nd/mechanized_option_a.png,res/HoN-v1/hon-core/us/rifle-platoon-22nd/mechanized_option_b.png,res/HoN-v1/hon-core/us/rifle-platoon-22nd/halftrack_1_a.png,res/HoN-v1/hon-core/us/rifle-platoon-22nd/halftrack_1_b.png,res/HoN-v1/hon-core/us/rifle-platoon-22nd/halftrack_1_a.png,res/HoN-v1/hon-core/us/rifle-platoon-22nd/halftrack_1_b.png,,,,,,
HoN-v1-hon-core-us-rifle-platoon-22nd-recruitment_tile_a,,,,,,,,,,,,,rc-plat,M2*-G1-0-G1-D2,N/A,M2*-G1-0-G1-D2,70,2,HoN-v1,hon-core,US,rifle-platoon-22nd,res/HoN-v1/hon-core/us/rifle-platoon-22nd/recruitment_tile_a.png,res/HoN-v1/hon-core/us/rifle-platoon-22nd/recruitment_tile_b.png,res/HoN-v1/hon-core/us/rifle-platoon-22nd/officer_a.png,res/HoN-v1/hon-core/us/rifle-platoon-22nd/officer_b.png,res/HoN-v1/hon-core/us/rifle-platoon-22nd/fire_team_a.png,res/HoN-v1/hon-core/us/rifle-platoon-22nd/fire_team_b.png,res/HoN-v1/hon-core/us/rifle-platoon-22nd/support_team_a.png,res/HoN-v1/hon-core/us/rifle-platoon-22nd/support_team_b.png,res/HoN-v1/hon-core/us/rifle-platoon-22nd/30cal_a.png,res/HoN-v1/hon-core/us/rifle-platoon-22nd/30cal_b.png,,
HoN-v1-hon-core-us-rifle-platoon-8th-30cal_squad_option_a,,,,,,,,,,,,,ft-inf,2,2,N/A,50,0,HoN-v1,hon-core,US,rifle-platoon-8th,res/HoN-v1/hon-core/us/rifle-platoon-8th/30cal_squad_option_a.png,res/HoN-v1/hon-core/us/rifle-platoon-8th/30cal_squad_option_b.png,res/HoN-v1/hon-core/us/rifle-platoon-8th/fire_team_a.png,res/HoN-v1/hon-core/us/rifle-platoon-8th/fire_team_b.png,res/HoN-v1/hon-core/us/rifle-platoon-8th/support_team_a.png,res/HoN-v1/hon-core/us/rifle-platoon-8th/support_team_b.png,res/HoN-v1/hon-core/us/rifle-platoon-8th/30cal_a.png,res/HoN-v1/hon-core/us/rifle-platoon-8th/30cal_b.png,,,,
HoN-v1-hon-core-us-rifle-platoon-8th-bazooka_squad_option_a,,,,,,,,,,,,,ft-inf,2,2,N/A,55,0,HoN-v1,hon-core,US,rifle-platoon-8th,res/HoN-v1/hon-core/us/rifle-platoon-8th/bazooka_squad_option_a.png,res/HoN-v1/hon-core/us/rifle-platoon-8th/bazooka_squad_option_b.png,res/HoN-v1/hon-core/us/rifle-platoon-8th/fire_team_a.png,res/HoN-v1/hon-core/us/rifle-platoon-8th/fire_team_b.png,res/HoN-v1/hon-core/us/rifle-platoon-8th/support_team_a.png,res/HoN-v1/hon-core/us/rifle-platoon-8th/support_team_b.png,res/HoN-v1/hon-core/us/rifle-platoon-8th/bazooka_a.png,res/HoN-v1/hon-core/us/rifle-platoon-8th/bazooka_b.png,,,,
HoN-v1-hon-core-us-rifle-platoon-8th-rifle_squad_option_a,,,,,,,,,,,,,ft-inf,2,2,N/A,50,0,HoN-v1,hon-core,US,rifle-platoon-8th,res/HoN-v1/hon-core/us/rifle-platoon-8th/rifle_squad_option_a.png,res/HoN-v1/hon-core/us/rifle-platoon-8th/rifle_squad_option_b.png,res/HoN-v1/hon-core/us/rifle-platoon-8th/recon_team_a.png,res/HoN-v1/hon-core/us/rifle-platoon-8th/recon_team_b.png,res/HoN-v1/hon-core/us/rifle-platoon-8th/fire_team_a.png,res/HoN-v1/hon-core/us/rifle-platoon-8th/fire_team_b.png,res/HoN-v1/hon-core/us/rifle-platoon-8th/support_team_a.png,res/HoN-v1/hon-core/us/rifle-platoon-8th/support_team_b.png,,,,
HoN-v1-hon-core-us-rifle-platoon-8th-recruitment_tile_a,,,,,,,,,,,,,rc-plat,M2*-G1-0-G1-D2,N/A,M2*-G1-0-G1-D2,70,2,HoN-v1,hon-core,US,rifle-platoon-8th,res/HoN-v1/hon-core/us/rifle-platoon-8th/recruitment_tile_a.png,res/HoN-v1/hon-core/us/rifle-platoon-8th/recruitment_tile_b.png,res/HoN-v1/hon-core/us/rifle-platoon-8th/officer_a.png,res/HoN-v1/hon-core/us/rifle-platoon-8th/officer_b.png,res/HoN-v1/hon-core/us/rifle-platoon-8th/recon_team_a.png,res/HoN-v1/hon-core/us/rifle-platoon-8th/recon_team_b.png,res/HoN-v1/hon-core/us/rifle-platoon-8th/fire_team_a.png,res/HoN-v1/hon-core/us/rifle-platoon-8th/fire_team_b.png,res/HoN-v1/hon-core/us/rifle-platoon-8th/support_team_a.png,res/HoN-v1/hon-core/us/rifle-platoon-8th/support_team_b.png,,
HoN-v1-army-box-us-us-sherman-platoon-option-ace-driver,,,,,,,,,,,,,gear,1,1,N/A,5,0,HoN-v1,army-box-us,US,sherman-platoon,res/HoN-v1/army-box-us/us/sherman-platoon/option-ace-driver.png,res/HoN-v1/army-box-us/us/sherman-platoon/option-ace-driver.png,res/HoN-v1/army-box-us/us/sherman-platoon/option-ace-driver.png,res/HoN-v1/army-box-us/us/sherman-platoon/option-ace-driver.png,,,,,,,,
HoN-v1-army-box-us-us-sherman-platoon-option-apc-shells,,,,,,,,,,,,,gear,1,1,N/A,10,0,HoN-v1,army-box-us,US,sherman-platoon,res/HoN-v1/army-box-us/us/sherman-platoon/option-apc-shells.png,res/HoN-v1/army-box-us/us/sherman-platoon/option-apc-shells.png,res/HoN-v1/army-box-us/us/sherman-platoon/option-apc-shells.png,res/HoN-v1/army-box-us/us/sherman-platoon/option-apc-shells.png,,,,,,,,
HoN-v1-army-box-us-us-sherman-platoon-option-he-shells,,,,,,,,,,,,,gear,1,1,N/A,10,0,HoN-v1,army-box-us,US,sherman-platoon,res/HoN-v1/army-box-us/us/sherman-platoon/option-he-shells.png,res/HoN-v1/army-box-us/us/sherman-platoon/option-he-shells.png,res/HoN-v1/army-box-us/us/sherman-platoon/option-he-shells.png,res/HoN-v1/army-box-us/us/sherman-platoon/option-he-shells.png,,,,,,,,
HoN-v1-army-box-us-us-sherman-platoon-option-m10-a1_a,,,,,,,,,,,,,ft-vehicle,2,2,N/A,60,0,HoN-v1,army-box-us,US,sherman-platoon,res/HoN-v1/army-box-us/us/sherman-platoon/option-m10-a1_a.png,res/HoN-v1/army-box-us/us/sherman-platoon/option-m10-a1_b.png,res/HoN-v1/army-box-us/us/sherman-platoon/m10-a1-02.png,res/HoN-v1/army-box-us/us/sherman-platoon/m10-a1-destroyed.png,,,,,,,,
HoN-v1-army-box-us-us-sherman-platoon-option-m10-a1-squad_a,,,,,,,,,,,,,ft-vehicle,2,2,N/A,120,0,HoN-v1,army-box-us,US,sherman-platoon,res/HoN-v1/army-box-us/us/sherman-platoon/option-m10-a1-squad_a.png,res/HoN-v1/army-box-us/us/sherman-platoon/option-m10-a1-squad_b.png,res/HoN-v1/army-box-us/us/sherman-platoon/m10-a1-01.png,res/HoN-v1/army-box-us/us/sherman-platoon/m10-a1-destroyed.png,res/HoN-v1/army-box-us/us/sherman-platoon/m10-a1-01.png,res/HoN-v1/army-box-us/us/sherman-platoon/m10-a1-destroyed.png,,,,,,
HoN-v1-army-box-us-us-sherman-platoon-option-sherman-76w_a,,,,,,,,,,,,,ft-vehicle,2,2,N/A,70,0,HoN-v1,army-box-us,US,sherman-platoon,res/HoN-v1/army-box-us/us/sherman-platoon/option-sherman-76w_a.png,res/HoN-v1/army-box-us/us/sherman-platoon/option-sherman-76w_b.png,res/HoN-v1/army-box-us/us/sherman-platoon/sherman-76w_a.png,res/HoN-v1/army-box-us/us/sherman-platoon/sherman-76w_b.png,,,,,,,,
HoN-v1-army-box-us-us-sherman-platoon-recruitment-tile-sherman-squadron_a,,,,,,,,,,,,,rc-plat,D1-D1-0-D2,N/A,D1-D1-0-D2,125,0,HoN-v1,army-box-us,US,sherman-platoon,res/HoN-v1/army-box-us/us/sherman-platoon/recruitment-tile-sherman-squadron_a.png,res/HoN-v1/army-box-us/us/sherman-platoon/recruitment-tile-sherman-squadron_b.png,res/HoN-v1/army-box-us/us/sherman-platoon/sherman-cmd-m4.png,res/HoN-v1/army-box-us/us/sherman-platoon/sherman-m4-destroyed.png,res/HoN-v1/army-box-us/us/sherman-platoon/sherman-m4.png,res/HoN-v1/army-box-us/us/sherman-platoon/sherman-m4-destroyed.png,,,,,,
HoN-v1-d-day-us-us-combat-engineers-bangalore-option,,,,,,,,,,,,,gear,1,1,N/A,10,0,HoN-v1,d-day,US,us-combat-engineers,res/HoN-v1/d-day/us/us-combat-engineers/bangalore-option.png,res/HoN-v1/d-day/us/us-combat-engineers/bangalore-option.png,res/HoN-v1/d-day/us/us-combat-engineers/bangalore-option.png,res/HoN-v1/d-day/us/us-combat-engineers/bangalore-option.png,,,,,,,,
HoN-v1-d-day-us-us-combat-engineers-explosives-m1-option,,,,,,,,,,,,,gear,1,1,N/A,10,0,HoN-v1,d-day,US,us-combat-engineers,res/HoN-v1/d-day/us/us-combat-engineers/explosives-m1-option.png,res/HoN-v1/d-day/us/us-combat-engineers/explosives-m1-option.png,res/HoN-v1/d-day/us/us-combat-engineers/explosives-m1-option.png,res/HoN-v1/d-day/us/us-combat-engineers/explosives-m1-option.png,,,,,,,,
HoN-v1-d-day-us-us-combat-engineers-grapnel-option,,,,,,,,,,,,,gear,1,1,N/A,5,0,HoN-v1,d-day,US,us-combat-engineers,res/HoN-v1/d-day/us/us-combat-engineers/grapnel-option.png,res/HoN-v1/d-day/us/us-combat-engineers/grapnel-option.png,res/HoN-v1/d-day/us/us-combat-engineers/grapnel-option.png,res/HoN-v1/d-day/us/us-combat-engineers/grapnel-option.png,,,,,,,,
HoN-v1-d-day-us-us-combat-engineers-position-option,,,,,,,,,,,,,gear,1,1,N/A,10,0,HoN-v1,d-day,US,us-combat-engineers,res/HoN-v1/d-day/us/us-combat-engineers/position-option.png,res/HoN-v1/d-day/us/us-combat-engineers/position-option.png,res/HoN-v1/d-day/us/us-combat-engineers/position-option.png,res/HoN-v1/d-day/us/us-combat-engineers/position-option.png,,,,,,,,
HoN-v1-d-day-us-us-combat-engineers-shovel-option,,,,,,,,,,,,,gear,1,1,N/A,15,0,HoN-v1,d-day,US,us-combat-engineers,res/HoN-v1/d-day/us/us-combat-engineers/shovel-option.png,res/HoN-v1/d-day/us/us-combat-engineers/shovel-option.png,res/HoN-v1/d-day/us/us-combat-engineers/shovel-option.png,res/HoN-v1/d-day/us/us-combat-engineers/shovel-option.png,,,,,,,,
HoN-v1-d-day-us-us-combat-engineers-assault-squad-option_a,,,,,,,,,,,,,ft-inf,2,2,N/A,50,0,HoN-v1,d-day,US,us-combat-engineers,res/HoN-v1/d-day/us/us-combat-engineers/assault-squad-option_a.png,res/HoN-v1/d-day/us/us-combat-engineers/assault-squad-option_b.png,res/HoN-v1/d-day/us/us-combat-engineers/fire-team_a.png,res/HoN-v1/d-day/us/us-combat-engineers/fire-team_b.png,res/HoN-v1/d-day/us/us-combat-engineers/flamer.png,help,res/HoN-v1/d-day/us/us-combat-engineers/30-cal_b.png,res/HoN-v1/d-day/us/us-combat-engineers/30-cal_a.png,,,,
HoN-v1-d-day-us-us-combat-engineers-support-squad-option_a,,,,,,,,,,,,,ft-inf,2,2,N/A,50,0,HoN-v1,d-day,US,us-combat-engineers,res/HoN-v1/d-day/us/us-combat-engineers/support-squad-option_a.png,res/HoN-v1/d-day/us/us-combat-engineers/support-squad-option_b.png,res/HoN-v1/d-day/us/us-combat-engineers/fire-team_a.png,res/HoN-v1/d-day/us/us-combat-engineers/fire-team_b.png,res/HoN-v1/d-day/us/us-combat-engineers/bazooka.png,help,res/HoN-v1/d-day/us/us-combat-engineers/30-cal_b.png,res/HoN-v1/d-day/us/us-combat-engineers/30-cal_a.png,,,,
HoN-v1-d-day-us-us-combat-engineers-recruitment-tile_a,,,,,,,,,,,,,rc-plat,D2-D1-0-D1-M1,N/A,D2-D1-0-D1-M1,100,2,HoN-v1,d-day,US,us-combat-engineers,res/HoN-v1/d-day/us/us-combat-engineers/recruitment-tile_a.png,res/HoN-v1/d-day/us/us-combat-engineers/recruitment-tile_b.png,res/HoN-v1/d-day/us/us-combat-engineers/lt-ray_a.png,res/HoN-v1/d-day/us/us-combat-engineers/lt-ray_b.png,res/HoN-v1/d-day/us/us-combat-engineers/flamer.png,help,res/HoN-v1/d-day/us/us-combat-engineers/fire-team_a.png,res/HoN-v1/d-day/us/us-combat-engineers/fire-team_b.png,res/HoN-v1/d-day/us/us-combat-engineers/fire-team_a.png,res/HoN-v1/d-day/us/us-combat-engineers/fire-team_b.png,,
HoN-v1-us-rangers-us-us-rangers-recruitment-tile-pepper_a,,,,,,,,,,,,,rc-hero,0,N/A,0,25,0,HoN-v1,us-rangers,US,us-rangers,res/HoN-v1/us-rangers/us/us-rangers/recruitment-tile-pepper_a.png,res/HoN-v1/us-rangers/us/us-rangers/recruitment-tile-pepper_b.png,res/HoN-v1/us-rangers/us/us-rangers/pepper_a.png,res/HoN-v1/us-rangers/us/us-rangers/pepper_b.png,,,,,,,,
HoN-v1-us-rangers-us-us-rangers-gears-x5,,,,,,,,,,,,,gear,1,1,N/A,20,0,HoN-v1,us-rangers,US,us-rangers,res/HoN-v1/us-rangers/us/us-rangers/gears-x5.png,res/HoN-v1/us-rangers/us/us-rangers/gears-x5.png,res/HoN-v1/us-rangers/us/us-rangers/gears-x5.png,res/HoN-v1/us-rangers/us/us-rangers/gears-x5.png,,,,,,,,
HoN-v1-us-rangers-us-us-rangers-ambush-squad_a,,,#REF!,,,,,,,,,,ft-inf,2,2,N/A,50,0,HoN-v1,us-rangers,US,us-rangers,res/HoN-v1/us-rangers/us/us-rangers/ambush-squad_a.png,res/HoN-v1/us-rangers/us/us-rangers/ambush-squad_b.png,res/HoN-v1/us-rangers/us/us-rangers/recon.png,res/HoN-v1/miller_s-rangers/us/millers-rangers/recon_b.png,res/HoN-v1/miller_s-rangers/us/millers-rangers/recon_a.png,res/HoN-v1/miller_s-rangers/us/millers-rangers/recon_b.png,res/HoN-v1/us-rangers/us/us-rangers/bazooka.png,help,,,,
