id,_img_recruit,_img_recruit_back,_img_1,_img_1_back,_img_2,_img_2_back,_img_3,_img_3_back,_img_4,img_4_back,_img_5,_img_5_back,type,subtype,size,slots,source,box,faction,cost,platoon,orders,img_recruit,img_recruit_back,img_1,img_1_back,img_2,img_2_back,img_3,img_3_back,img_4,img_4_back.1,img_5,img_5_back,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41,Unnamed: 42,Unnamed: 43,Unnamed: 44,Unnamed: 45,Unnamed: 46
hon-v1-army-box-ge-ge-panzer-gruppe-recruitment-tile-panzergruppe,,,,,,,,,,,,,rc-plat,M1-D1-0-D2,,M1-D1-0-D2,HoN-v1,army-box-ge,GE,130.0,panzer-gruppe,2.0,res/HoN-v1/army-box-ge/ge/panzer-gruppe/recruitment-tile-panzergruppe.A.png,res/HoN-v1/army-box-ge/ge/panzer-gruppe/recruitment-tile-panzergruppe.B.png,res/HoN-v1/army-box-ge/ge/panzer-gruppe/panzer-iv-cmd.A.png,res/tiles/V1-GE/httpcloud3steamusercontentcomugc184930200134558273110627F24E89802D8ABBEC7FEB644188A58923666.png,res/HoN-v1/army-box-ge/ge/panzer-gruppe/panzer-iv.A.png,res/tiles/V1-GE/httpcloud3steamusercontentcomugc184930200134558844510627F24E89802D8ABBEC7FEB644188A58923666.png,,,,,,,"=IMAGE(""https://raw.githubusercontent.com/JHunter101/HoN-Assisstant/main/res/tiles/V1-GE/httpcloud3steamusercontentcomugc1849302001345589376FDE5DCEB345356C78C61913DF12D8EA1959F0AF0.png"")","=IMAGE(""https://raw.githubusercontent.com/JHunter101/HoN-Assisstant/main/res/tiles/V1-GE/httpcloud3steamusercontentcomugc1849302001345589466ADFD67CB3FBDDA830E5A6B6E998806D195DAE9E0.png"")","=IMAGE(""https://raw.githubusercontent.com/JHunter101/HoN-Assisstant/main/res/tiles/V1-GE/httpcloud3steamusercontentcomugc18493020013455826733E3B739E262E3179CD614AD258462FE2DB0E6B1C.png"")","=IMAGE(""https://raw.githubusercontent.com/JHunter101/HoN-Assisstant/main/res/tiles/V1-GE/httpcloud3steamusercontentcomugc184930200134558273110627F24E89802D8ABBEC7FEB644188A58923666.png"")","=IMAGE(""https://raw.githubusercontent.com/JHunter101/HoN-Assisstant/main/res/tiles/V1-GE/httpcloud3steamusercontentcomugc1849302001345588382D9DD5C1F6FDAEF97701F5083F00A9C32B00103D8.png"")","=IMAGE(""https://raw.githubusercontent.com/JHunter101/HoN-Assisstant/main/res/tiles/V1-GE/httpcloud3steamusercontentcomugc184930200134558844510627F24E89802D8ABBEC7FEB644188A58923666.png"")",,,,,,
hon-v1-gazette-8-ge-recruitment-reserve-gebirgsjager-regiment-recruitment-reserve-gebirgsjager-regiment-1,,,,,,,,,,,,,rc-plat,M2-0-G1,,M2-0-G1,HoN-v1,gazette-8,GE,80.0,recruitment-reserve-gebirgsjager-regiment,1.0,res/HoN-v1/gazette-8/ge/recruitment-reserve-gebirgsjager-regiment/recruitment-reserve-gebirgsjager-regiment-1.A.png,res/HoN-v1/gazette-8/ge/recruitment-reserve-gebirgsjager-regiment/recruitment-reserve-gebirgsjager-regiment-1.B.png,res/HoN-v1/gazette-8/ge/recruitment-reserve-gebirgsjager-regiment/schwehr.A.png,res/HoN-v1/gazette-8/ge/recruitment-reserve-gebirgsjager-regiment/schwehr.B.png,res/tiles\V1-GE\httpcloud3steamusercontentcomugc18493020013455716977BBEABF8A4B44A7D0056404A6DEA9851D44DFC91.png,res/tiles\V1-GE\httpcloud3steamusercontentcomugc1849302001345571759371FED211E935EBD5A5838CA40E0F44D5A403DB7.png,res/tiles\V1-GE\httpcloud3steamusercontentcomugc184930200134557189701F94757F4F597066211C19A0BC468CCFCD5B299.png,res/tiles\V1-GE\httpcloud3steamusercontentcomugc18493020013455719510A7A04D2271149AA7A4D9CA3ECDAF1D6FCC7210C.png,res/tiles\V1-GE\httpcloud3steamusercontentcomugc18493020013455716977BBEABF8A4B44A7D0056404A6DEA9851D44DFC91.png,res/tiles\V1-GE\httpcloud3steamusercontentcomugc1849302001345571759371FED211E935EBD5A5838CA40E0F44D5A403DB7.png,,,"=IMAGE(""https://raw.githubusercontent.com/JHunter101/HoN-Assisstant/main/res/tiles/V1-GE/httpcloud3steamusercontentcomugc184930200134557140100476AF230E0706FFD61B870F000A1BE8C57EA93.png"")","=IMAGE(""https://raw.githubusercontent.com/JHunter101/HoN-Assisstant/main/res/tiles/V1-GE/httpcloud3steamusercontentcomugc18493020013455714633DDFB644C7FED7C9DD50E654EBC73685FDCC1AE4.png"")","=IMAGE(""https://raw.githubusercontent.com/JHunter101/HoN-Assisstant/main/res/tiles/V1-GE/httpcloud3steamusercontentcomugc1849302001345571531FC8D4820A79CC9F7CE4BA935E0F665E528A6618E.png"")","=IMAGE(""https://raw.githubusercontent.com/JHunter101/HoN-Assisstant/main/res/tiles/V1-GE/httpcloud3steamusercontentcomugc1849302001345571574663AACEC43F636D5F8E61CC5E56C8A9793567BA7.png"")","=IMAGE(""https://raw.githubusercontent.com/JHunter101/HoN-Assisstant/main/res/tiles\V1-GE\httpcloud3steamusercontentcomugc18493020013455716977BBEABF8A4B44A7D0056404A6DEA9851D44DFC91.png"")","=IMAGE(""https://raw.githubusercontent.com/JHunter101/HoN-Assisstant/main/res/tiles\V1-GE\httpcloud3steamusercontentcomugc1849302001345571759371FED211E935EBD5A5838CA40E0F44D5A403DB7.png"")","=IMAGE(""https://raw.githubusercontent.com/JHunter101/HoN-Assisstant/main/res/tiles\V1-GE\httpcloud3steamusercontentcomugc184930200134557189701F94757F4F597066211C19A0BC468CCFCD5B299.png"")","=IMAGE(""https://raw.githubusercontent.com/JHunter101/HoN-Assisstant/main/res/tiles\V1-GE\httpcloud3steamusercontentcomugc18493020013455719510A7A04D2271149AA7A4D9CA3ECDAF1D6FCC7210C.png"")","=IMAGE(""https://raw.githubusercontent.com/JHunter101/HoN-Assisstant/main/res/tiles\V1-GE\httpcloud3steamusercontentcomugc18493020013455716977BBEABF8A4B44A7D0056404A6DEA9851D44DFC91.png"")","=IMAGE(""https://raw.githubusercontent.com/JHunter101/HoN-Assisstant/main/res/tiles\V1-GE\httpcloud3steamusercontentcomugc1849302001345571759371FED211E935EBD5A5838CA40E0F44D5A403DB7.png"")",,
hon-v1-carentan-ge-grenadiere-regiment-recruitment-tile-grenadier-regiment-1058,,,,,,,,,,,,,rc-plat,D2-0-G1-G1,,D2-0-G1-G1,HoN-v1,carentan,GE,70.0,grenadiere-regiment,2.0,res/HoN-v1/carentan/ge/grenadiere-regiment/recruitment-tile-grenadier-regiment-1058.A.png,res/HoN-v1/carentan/ge/grenadiere-regiment/recruitment-tile-grenadier-regiment-1058.B.png,res/HoN-v1/carentan/ge/grenadiere-regiment/offier.A.png,res/HoN-v1/carentan/ge/grenadiere-regiment/offier.B.png,res/tiles\V1-GE\httpcloud3steamusercontentcomugc184930200134557822138C2B0AE6AC4AD6E115993D1CE20E8BD73A8D765.png,res/tiles\V1-GE\httpcloud3steamusercontentcomugc18493020013455782653DAC5301A6762FF03D4334123DABB5F620B94705.png,res/tiles\V1-GE\httpcloud3steamusercontentcomugc1849302001345578316EF43D47F9CE8DE889515F4141D95216D823FFDAA.png,res/tiles\V1-GE\httpcloud3steamusercontentcomugc1849302001345578361D03E49417E74273D01F2717C4863C8DC1A0C7DFC.png,res/tiles\V1-GE\httpcloud3steamusercontentcomugc184930200134557822138C2B0AE6AC4AD6E115993D1CE20E8BD73A8D765.png,res/tiles\V1-GE\httpcloud3steamusercontentcomugc18493020013455782653DAC5301A6762FF03D4334123DABB5F620B94705.png,,,"=IMAGE(""https://raw.githubusercontent.com/JHunter101/HoN-Assisstant/main/res/tiles/V1-GE/httpcloud3steamusercontentcomugc18493020013455778160DC5058E6F091DDA488CBA1BA2CCA38E370CD9AB.png"")","=IMAGE(""https://raw.githubusercontent.com/JHunter101/HoN-Assisstant/main/res/tiles/V1-GE/httpcloud3steamusercontentcomugc1849302001345577879CA1079E4CD71C2DC1D149DF44AC212219FC39232.png"")","=IMAGE(""https://raw.githubusercontent.com/JHunter101/HoN-Assisstant/main/res/tiles/V1-GE/httpcloud3steamusercontentcomugc184930200134557795285EEEDC8DA79ECBBD5A1BA198BB56F5E9EA92ED0.png"")","=IMAGE(""https://raw.githubusercontent.com/JHunter101/HoN-Assisstant/main/res/tiles/V1-GE/httpcloud3steamusercontentcomugc184930200134557799602DF326050E1B6F307DEBB041341BDBD66E0CE9C.png"")","=IMAGE(""https://raw.githubusercontent.com/JHunter101/HoN-Assisstant/main/res/tiles\V1-GE\httpcloud3steamusercontentcomugc184930200134557822138C2B0AE6AC4AD6E115993D1CE20E8BD73A8D765.png"")","=IMAGE(""https://raw.githubusercontent.com/JHunter101/HoN-Assisstant/main/res/tiles\V1-GE\httpcloud3steamusercontentcomugc18493020013455782653DAC5301A6762FF03D4334123DABB5F620B94705.png"")","=IMAGE(""https://raw.githubusercontent.com/JHunter101/HoN-Assisstant/main/res/tiles\V1-GE\httpcloud3steamusercontentcomugc1849302001345578316EF43D47F9CE8DE889515F4141D95216D823FFDAA.png"")","=IMAGE(""https://raw.githubusercontent.com/JHunter101/HoN-Assisstant/main/res/tiles\V1-GE\httpcloud3steamusercontentcomugc1849302001345578361D03E49417E74273D01F2717C4863C8DC1A0C7DFC.png"")","=IMAGE(""https://raw.githubusercontent.com/JHunter101/HoN-Assisstant/main/res/tiles\V1-GE\httpcloud3steamusercontentcomugc184930200134557822138C2B0AE6AC4AD6E115993D1CE20E8BD73A8D765.png"")","=IMAGE(""https://raw.githubusercontent.com/JHunter101/HoN-Assisstant/main/res/tiles\V1-GE\httpcloud3steamusercontentcomugc18493020013455782653DAC5301A6762FF03D4334123DABB5F620B94705.png"")",,
hon-v1-wittmanns-tigers-ge-wittmanns-tigers-recruitment-tile,,,,,,,,,,,,,rc-plat,D2-0-D1-M1,,D2-0-D1-M1,HoN-v1,wittmanns-tigers,GE,110.0,wittmanns-tigers,0.0,res/HoN-v1/wittmanns-tigers/ge/wittmanns-tigers/recruitment-tile.A.png,res/HoN-v1/wittmanns-tigers/ge/wittmanns-tigers/recruitment-tile.B.png,res/HoN-v1/wittmanns-tigers/ge/wittmanns-tigers/m-wittmann.A.png,res/HoN-v1/wittmanns-tigers/ge/wittmanns-tigers/m-wittmann.B.png,,,,,,,,,"=IMAGE(""https://raw.githubusercontent.com/JHunter101/HoN-Assisstant/main/res/tiles/V1-GE/httpcloud3steamusercontentcomugc1849302001345574745CE8C655791803F010E711C8C02A607ADA8D8D0F1.png"")","=IMAGE(""https://raw.githubusercontent.com/JHunter101/HoN-Assisstant/main/res/tiles/V1-GE/httpcloud3steamusercontentcomugc1849302001345574818442CE9AEE56D490A9EECE5CD7EBF8163A74610D6.png"")","=IMAGE(""https://raw.githubusercontent.com/JHunter101/HoN-Assisstant/main/res/tiles/V1-GE/httpcloud3steamusercontentcomugc18493020013455749123722CD855DF5F4EDAAAC804C23300C6E1183A24F.png"")","=IMAGE(""https://raw.githubusercontent.com/JHunter101/HoN-Assisstant/main/res/tiles/V1-GE/httpcloud3steamusercontentcomugc1849302001345574966E50809320842B8AC8381A23A647B218DE70ACDE9.png"")",,,,,,,,
hon-v1-ss-panzergrenadiere-ge-ss-panzergrenadiere-recruitment-tile,,,,,,,,,,,,,rc-plat,D2-D1-0-D1-M1,,D2-D1-0-D1-M1,HoN-v1,ss-panzergrenadiere,GE,100.0,ss-panzergrenadiere,2.0,res/HoN-v1/ss-panzergrenadiere/ge/ss-panzergrenadiere/recruitment-tile.A.png,res/HoN-v1/ss-panzergrenadiere/ge/ss-panzergrenadiere/recruitment-tile.B.png,res/HoN-v1/ss-panzergrenadiere/ge/ss-panzergrenadiere/officer.A.png,res/HoN-v1/ss-panzergrenadiere/ge/ss-panzergrenadiere/officer.B.png,res/tiles\V1-GE\httpcloud3steamusercontentcomugc18493020013455738598B2E3B3C05614FBCFB836681B3D7D0B03AC0EDFE.png,res/tiles\V1-GE\httpcloud3steamusercontentcomugc184930200134557390987B18EA792BBBF5ACD8249D7394FC54611CB21BE.png,res/tiles\V1-GE\httpcloud3steamusercontentcomugc1849302001345574065C05F66CD0B668BC1BC9DD83AC40CDD80234AEB4F.png,res/tiles\V1-GE\httpcloud3steamusercontentcomugc18493020013455741083067EE79722F923D009072E05B5A55D60C20467F.png,res/HoN-v1/ss-panzergrenadiere/ge/ss-panzergrenadiere/sd-kfz-250-1-01.png,res/tiles/V1-GE/httpcloud3steamusercontentcomugc1849302001345574209FD08416D0B3221B20259C001C947793F92BF1F68.png,,,"=IMAGE(""https://raw.githubusercontent.com/JHunter101/HoN-Assisstant/main/res/tiles/V1-GE/httpcloud3steamusercontentcomugc18493020013455744745E5DCA9834C0E290D014E1A8F53CAB2BA556ACF2.png"")","=IMAGE(""https://raw.githubusercontent.com/JHunter101/HoN-Assisstant/main/res/tiles/V1-GE/httpcloud3steamusercontentcomugc1849302001345574556FDED740785C26348D58B6AAA5292480CE69D9176.png"")","=IMAGE(""https://raw.githubusercontent.com/JHunter101/HoN-Assisstant/main/res/tiles/V1-GE/httpcloud3steamusercontentcomugc1849302001345573771D77C840939B7673631AFDA7B5167278A0E61A524.png"")","=IMAGE(""https://raw.githubusercontent.com/JHunter101/HoN-Assisstant/main/res/tiles/V1-GE/httpcloud3steamusercontentcomugc1849302001345573813E5F9EAE60891234A162AFD300876C5D72B65AD91.png"")","=IMAGE(""https://raw.githubusercontent.com/JHunter101/HoN-Assisstant/main/res/tiles\V1-GE\httpcloud3steamusercontentcomugc18493020013455738598B2E3B3C05614FBCFB836681B3D7D0B03AC0EDFE.png"")","=IMAGE(""https://raw.githubusercontent.com/JHunter101/HoN-Assisstant/main/res/tiles\V1-GE\httpcloud3steamusercontentcomugc184930200134557390987B18EA792BBBF5ACD8249D7394FC54611CB21BE.png"")","=IMAGE(""https://raw.githubusercontent.com/JHunter101/HoN-Assisstant/main/res/tiles\V1-GE\httpcloud3steamusercontentcomugc1849302001345574065C05F66CD0B668BC1BC9DD83AC40CDD80234AEB4F.png"")","=IMAGE(""https://raw.githubusercontent.com/JHunter101/HoN-Assisstant/main/res/tiles\V1-GE\httpcloud3steamusercontentcomugc18493020013455741083067EE79722F923D009072E05B5A55D60C20467F.png"")","=IMAGE(""https://raw.githubusercontent.com/JHunter101/HoN-Assisstant/main/res/tiles/V1-GE/httpcloud3steamusercontentcomugc1849302001345574283376AEF3DBEA42166BAAD92145F24C83A061506AA.png"")","=IMAGE(""https://raw.githubusercontent.com/JHunter101/HoN-Assisstant/main/res/tiles/V1-GE/httpcloud3steamusercontentcomugc1849302001345574209FD08416D0B3221B20259C001C947793F92BF1F68.png"")",,
hon-v1-civilians-under-fire-ge-gestapo-recruitment-tile-ilda,,,,,,,,,,,,,rc-plat,M2-0-G1-D1,,M2-0-G1-D1,HoN-v1,civilians-under-fire,GE,65.0,gestapo,1.0,res/HoN-v1/civilians-under-fire/ge/gestapo/recruitment-tile-ilda.A.png,res/HoN-v1/civilians-under-fire/ge/gestapo/recruitment-tile-ilda.B.png,res/HoN-v1/civilians-under-fire/ge/gestapo/ilda.A.png,res/HoN-v1/civilians-under-fire/ge/gestapo/ilda.B.png,res/HoN-v1/civilians-under-fire/ge/gestapo/leibwachter.A.png,res/HoN-v1/civilians-under-fire/ge/gestapo/leibwachter.B.png,res/HoN-v1/civilians-under-fire/ge/gestapo/mercedez-benz.A.png,res/HoN-v1/civilians-under-fire/ge/gestapo/mercedez-benz.B.png,,,,,"=IMAGE(""https://raw.githubusercontent.com/JHunter101/HoN-Assisstant/main/res/tiles/V1-GE/httpcloud3steamusercontentcomugc1849302001345572043FFD5721B8BAF17343CFA0BA92EDF260AFC2A3F6B.png"")","=IMAGE(""https://raw.githubusercontent.com/JHunter101/HoN-Assisstant/main/res/tiles/V1-GE/httpcloud3steamusercontentcomugc1849302001345572122C6368F34C29278649C5C0CEB3EBA6464910E7F21.png"")","=IMAGE(""https://raw.githubusercontent.com/JHunter101/HoN-Assisstant/main/res/tiles/V1-GE/httpcloud3steamusercontentcomugc18493020013455722035F8F587E560BDECE0ECC2B5F398BB96B69892347.png"")","=IMAGE(""https://raw.githubusercontent.com/JHunter101/HoN-Assisstant/main/res/tiles/V1-GE/httpcloud3steamusercontentcomugc18493020013455722445F759FF16024057EF83FB8B024E1A0B4BA591733.png"")","=IMAGE(""https://raw.githubusercontent.com/JHunter101/HoN-Assisstant/main/res/tiles/V1-GE/httpcloud3steamusercontentcomugc18493020013455725843BA016685BA0CAAA6A378CF9D7113120E6363FE0.png"")","=IMAGE(""https://raw.githubusercontent.com/JHunter101/HoN-Assisstant/main/res/tiles/V1-GE/httpcloud3steamusercontentcomugc1849302001345572629B7E9A783D59EE5945DF42DA978E4CB108A4BCEBF.png"")","=IMAGE(""https://raw.githubusercontent.com/JHunter101/HoN-Assisstant/main/res/tiles/V1-GE/httpcloud3steamusercontentcomugc1849302001345572766D5E7B16CB67EA49F6608CF3DD4C53BEA576EDB4B.png"")","=IMAGE(""https://raw.githubusercontent.com/JHunter101/HoN-Assisstant/main/res/tiles/V1-GE/httpcloud3steamusercontentcomugc184930200134557281316EB2738AD3C636602D07F651F5A06035CEBBF47.png"")",,,,
hon-v1-army-box-ge-ge-sturmpioniere-recruitment-tile-sturmpioniere,,,,,,,,,,,,,rc-plat,D2-D1-0-D1-M1,,D2-D1-0-D1-M1,HoN-v1,army-box-ge,GE,110.0,sturmpioniere,2.0,res/HoN-v1/army-box-ge/ge/sturmpioniere/recruitment-tile-sturmpioniere.A.png,res/HoN-v1/army-box-ge/ge/sturmpioniere/recruitment-tile-sturmpioniere.B.png,res/HoN-v1/army-box-ge/ge/sturmpioniere/officer.A.png,res/HoN-v1/army-box-ge/ge/sturmpioniere/officer.B.png,res/HoN-v1/army-box-ge/ge/sturmpioniere/goliath.A.png,res/HoN-v1/army-box-ge/ge/sturmpioniere/goliath.A.png,res/tiles\V1-GE\httpcloud3steamusercontentcomugc18493020013455830427C826AAF524D0F1665E02E55DD1802DEE9DDA296.png,res/tiles\V1-GE\httpcloud3steamusercontentcomugc184930200134558309007920F17C07351659024F3FFB73C4675638CB307.png,res/tiles\V1-GE\httpcloud3steamusercontentcomugc18493020013455801208413576EFB49D6BBBF9CAA4FF3186F1F97906C7D.png,res/tiles\V1-GE\httpcloud3steamusercontentcomugc18493020013455801806374AB169C2D76FD73F1EBB6BEE78D54D347907E.png,,,"=IMAGE(""https://raw.githubusercontent.com/JHunter101/HoN-Assisstant/main/res/tiles/V1-GE/httpcloud3steamusercontentcomugc18493020013455937612C577CFC30917641763F570416E24EAD48DC5127.png"")","=IMAGE(""https://raw.githubusercontent.com/JHunter101/HoN-Assisstant/main/res/tiles/V1-GE/httpcloud3steamusercontentcomugc184930200134559384310E144642A72CBA32EC5801D98A7EA8AF6773A3C.png"")","=IMAGE(""https://raw.githubusercontent.com/JHunter101/HoN-Assisstant/main/res/tiles/V1-GE/httpcloud3steamusercontentcomugc18493020013455910459F41B206F4502101C9C16B07AA7ED8052E079584.png"")","=IMAGE(""https://raw.githubusercontent.com/JHunter101/HoN-Assisstant/main/res/tiles/V1-GE/httpcloud3steamusercontentcomugc18493020013455910939E25DB4881A74906FBE84DB096BB08F7BE8028C3.png"")","=IMAGE(""https://raw.githubusercontent.com/JHunter101/HoN-Assisstant/main/res/tiles/V1-GE/httpcloud3steamusercontentcomugc18493020013455799022A059373DC71A4896702D2ADCDE43A18B6E27CCA.png"")","=IMAGE(""https://raw.githubusercontent.com/JHunter101/HoN-Assisstant/main/res/tiles/V1-GE/httpcloud3steamusercontentcomugc18493020013455799022A059373DC71A4896702D2ADCDE43A18B6E27CCA.png"")","=IMAGE(""https://raw.githubusercontent.com/JHunter101/HoN-Assisstant/main/res/tiles\V1-GE\httpcloud3steamusercontentcomugc18493020013455830427C826AAF524D0F1665E02E55DD1802DEE9DDA296.png"")","=IMAGE(""https://raw.githubusercontent.com/JHunter101/HoN-Assisstant/main/res/tiles\V1-GE\httpcloud3steamusercontentcomugc184930200134558309007920F17C07351659024F3FFB73C4675638CB307.png"")","=IMAGE(""https://raw.githubusercontent.com/JHunter101/HoN-Assisstant/main/res/tiles\V1-GE\httpcloud3steamusercontentcomugc18493020013455801208413576EFB49D6BBBF9CAA4FF3186F1F97906C7D.png"")","=IMAGE(""https://raw.githubusercontent.com/JHunter101/HoN-Assisstant/main/res/tiles\V1-GE\httpcloud3steamusercontentcomugc18493020013455801806374AB169C2D76FD73F1EBB6BEE78D54D347907E.png"")",,
hon-v1-army-box-ge-ge-command-recruitment-tile-divisionsstab,,,,,,,,,,,,,rc-plat,M2-M1-0-M1-M2,,M2-M1-0-M1-M2,HoN-v1,army-box-ge,GE,10.0,command,0.0,res/HoN-v1/army-box-ge/ge/command/recruitment-tile-divisionsstab.A.png,res/HoN-v1/army-box-ge/ge/command/recruitment-tile-divisionsstab.B.png,,,,,,,,,,,"=IMAGE(""https://raw.githubusercontent.com/JHunter101/HoN-Assisstant/main/res/tiles/V1-GE/httpcloud3steamusercontentcomugc18493020013455860522EEA03D2AE65040D37689F6D5438D4EA3EF8E733.png"")","=IMAGE(""https://raw.githubusercontent.com/JHunter101/HoN-Assisstant/main/res/tiles/V1-GE/httpcloud3steamusercontentcomugc18493020013455861263DD9F34CEB643C6A0A47B5D7E54D9B84338F958F.png"")",,,,,,,,,,
hon-v1-d-day-ge-festungskompagnie-recruitment-tile,,,,,,,,,,,,,rc-plat,M2*-D1-0-D1-D2,,M2*-D1-0-D1-D2,HoN-v1,d-day,GE,70.0,festungskompagnie,0.0,res/HoN-v1/d-day/ge/festungskompagnie/recruitment-tile.A.png,res/HoN-v1/d-day/ge/festungskompagnie/recruitment-tile.B.png,res/HoN-v1/d-day/ge/festungskompagnie/officer.A.png,res/HoN-v1/d-day/ge/festungskompagnie/officer.B.png,res/tiles\V1-GE\httpcloud3steamusercontentcomugc18493020013455817771DDD4280D0EB552CBB285ED32BD4EB1C1DAF7C3D.png,res/tiles\V1-GE\httpcloud3steamusercontentcomugc18493020013455818865B7487FDE2B3D67A9204DAB4CA6CAFAE71E186EF.png,res/tiles\V1-GE\httpcloud3steamusercontentcomugc1849302001345580888DEBF439CBC8C9F31CA7AF1AB8557215998B07FA7.png,res/tiles\V1-GE\httpcloud3steamusercontentcomugc1849302001345580939E5965240FFBF475CD3DC8A5DF3A56ADF6395E00D.png,res/tiles\V1-GE\httpcloud3steamusercontentcomugc1849302001345581030FE17EAF6399E22F9592B2FFA33311B2858067B2E.png,res/tiles\V1-GE\httpcloud3steamusercontentcomugc1849302001345581074A2EB2BE022D597A8B22E1F81D7002FFE8C2804D0.png,,,"=IMAGE(""https://raw.githubusercontent.com/JHunter101/HoN-Assisstant/main/res/tiles/V1-GE/httpcloud3steamusercontentcomugc184930200134558280032C44888648C1B3CF8931927F8CDC80ED273C45F.png"")","=IMAGE(""https://raw.githubusercontent.com/JHunter101/HoN-Assisstant/main/res/tiles/V1-GE/httpcloud3steamusercontentcomugc1849302001345582865B49F2C1E01E4AA52204F7920538E9350105EA061.png"")","=IMAGE(""https://raw.githubusercontent.com/JHunter101/HoN-Assisstant/main/res/tiles/V1-GE/httpcloud3steamusercontentcomugc1849302001345579165B9970B6CC2BA6A6CA6D46E2A55100166BB85AB9F.png"")","=IMAGE(""https://raw.githubusercontent.com/JHunter101/HoN-Assisstant/main/res/tiles/V1-GE/httpcloud3steamusercontentcomugc1849302001345579207FF0C33CE54FD5CB5E26883C61F6F45B07D40FFAA.png"")","=IMAGE(""https://raw.githubusercontent.com/JHunter101/HoN-Assisstant/main/res/tiles\V1-GE\httpcloud3steamusercontentcomugc18493020013455817771DDD4280D0EB552CBB285ED32BD4EB1C1DAF7C3D.png"")","=IMAGE(""https://raw.githubusercontent.com/JHunter101/HoN-Assisstant/main/res/tiles\V1-GE\httpcloud3steamusercontentcomugc18493020013455818865B7487FDE2B3D67A9204DAB4CA6CAFAE71E186EF.png"")","=IMAGE(""https://raw.githubusercontent.com/JHunter101/HoN-Assisstant/main/res/tiles\V1-GE\httpcloud3steamusercontentcomugc1849302001345580888DEBF439CBC8C9F31CA7AF1AB8557215998B07FA7.png"")","=IMAGE(""https://raw.githubusercontent.com/JHunter101/HoN-Assisstant/main/res/tiles\V1-GE\httpcloud3steamusercontentcomugc1849302001345580939E5965240FFBF475CD3DC8A5DF3A56ADF6395E00D.png"")","=IMAGE(""https://raw.githubusercontent.com/JHunter101/HoN-Assisstant/main/res/tiles\V1-GE\httpcloud3steamusercontentcomugc1849302001345581030FE17EAF6399E22F9592B2FFA33311B2858067B2E.png"")","=IMAGE(""https://raw.githubusercontent.com/JHunter101/HoN-Assisstant/main/res/tiles\V1-GE\httpcloud3steamusercontentcomugc1849302001345581074A2EB2BE022D597A8B22E1F81D7002FFE8C2804D0.png"")",,
hon-v1-hon-core-ge-panzergrenadiere-902-recruitment_tile,,,,,,,,,,,,,rc-plat,M2*-G1-0-G1-D2,,M2*-G1-0-G1-D2,HoN-v1,hon-core,GE,70.0,panzergrenadiere-902,2.0,res/HoN-v1/hon-core/ge/Panzergrenadiere 902/Recruitment_Tile.A.png,res/HoN-v1/hon-core/ge/Panzergrenadiere 902/Recruitment_Tile.B.png,res/HoN-v1/hon-core/ge/Panzergrenadiere 902/Officer.A.png,res/HoN-v1/hon-core/ge/Panzergrenadiere 902/Officer.B.png,,,,,,,,,"=IMAGE(""https://raw.githubusercontent.com/JHunter101/HoN-Assisstant/main/res/tiles/V1-GE/httpcloud3steamusercontentcomugc18493020013455865776C7CAAD8512179E05BC855CCEE4EBA9B32A077F4.png"")","=IMAGE(""https://raw.githubusercontent.com/JHunter101/HoN-Assisstant/main/res/tiles/V1-GE/httpcloud3steamusercontentcomugc1849302001345586691435A0E7030933C11C0BD44E73D63EB8447316EBA.png"")","=IMAGE(""https://raw.githubusercontent.com/JHunter101/HoN-Assisstant/main/res/tiles/V1-GE/httpcloud3steamusercontentcomugc1849302001345596442B09617BF8B59B3E0841D7615D3D2A9CB8938FAD1.png"")","=IMAGE(""https://raw.githubusercontent.com/JHunter101/HoN-Assisstant/main/res/tiles/V1-GE/httpcloud3steamusercontentcomugc18493020013455964927D4F2EDB2659AC80F232906706EDE9E1D2DA0D9E.png"")",,,,,,,,
